Timestamp,DifferentialPressure,Pressure,Temperature,Volume,FlowTime
9/7/2019 1:00:00 PM,692.815,10.824623,24.79009,1500.5859,60
9/7/2019 2:00:00 PM,992.5332,10.903292,24.655302,1820.9716,60
9/7/2019 3:00:00 PM,1008.18256,10.809332,24.584013,1837.5474,60
9/7/2019 4:00:00 PM,340.1205,10.966775,24.93069,1120.0037,60
9/7/2019 5:00:00 PM,1159.5997,10.809647,23.678446,2014.4663,60
9/7/2019 6:00:00 PM,782.735,10.864085,23.149294,1609.7236,60
9/7/2019 7:00:00 PM,1483.6166,10.80208,21.517956,2327.7732,60
9/7/2019 8:00:00 PM,1240.2238,10.691219,20.47272,2076.387,60
9/7/2019 9:00:00 PM,1131.2937,10.728642,20.198162,1964.9203,60
9/7/2019 10:00:00 PM,358.26764,10.961137,19.730148,1150.001,60
9/7/2019 11:00:00 PM,237.86005,10.89842,19.133636,782.3531,51.75
9/8/2019 12:00:00 AM,239.85112,9.262222,17.092747,235.08151,17.466667
9/8/2019 1:00:00 AM,323.25824,8.879498,16.921186,302.351,19.05
9/8/2019 2:00:00 AM,296.66068,8.86976,15.713068,227.84955,15.033334
9/8/2019 3:00:00 AM,0,9.132664,14.741621,0,0
9/8/2019 4:00:00 AM,265.77512,8.950051,14.909954,171.75545,11.916667
9/8/2019 5:00:00 AM,0,9.143516,14.616049,0,0
9/8/2019 6:00:00 AM,329.04938,9.157758,16.100231,530.601,33.35
9/8/2019 7:00:00 AM,426.1606,9.383747,17.997494,1131.3108,60
9/8/2019 8:00:00 AM,866.00165,9.362318,19.139845,1420.0773,56.15
9/8/2019 9:00:00 AM,386.40775,9.701145,20.58435,1096.1603,60
9/8/2019 10:00:00 AM,982.97015,9.776295,21.829418,1714.1909,60
9/8/2019 11:00:00 AM,1143.8746,9.774918,23.13225,1860.8936,60
9/8/2019 12:00:00 PM,954.3259,9.824945,23.464605,1698.4998,60
9/8/2019 1:00:00 PM,961.04236,9.812091,24.88543,1697.5938,60
9/8/2019 2:00:00 PM,646.974,9.840759,25.194172,1405.8112,60
9/8/2019 3:00:00 PM,481.3822,9.8624525,24.955097,1181.3954,58.766666
9/8/2019 4:00:00 PM,493.4007,9.725191,23.821054,1233.6023,60
9/8/2019 5:00:00 PM,926.2502,9.763002,22.89323,1651.8171,60
9/8/2019 6:00:00 PM,826.3798,9.772305,22.191093,1520.1278,60
9/8/2019 7:00:00 PM,1047.7537,9.710203,21.643976,1746.7255,60
9/8/2019 8:00:00 PM,1060.9059,9.769371,21.205036,1751.0813,60
9/8/2019 9:00:00 PM,1188.1116,9.75726,20.928202,1810.3351,58.766666
9/8/2019 10:00:00 PM,321.443,9.83934,20.429039,960.2008,57.366665
9/8/2019 11:00:00 PM,312.6013,9.870257,20.226877,915.82477,55.566666
9/9/2019 12:00:00 AM,319.4379,9.90967,20.184124,526.7335,31.716667
9/9/2019 1:00:00 AM,264.48096,9.926872,19.284496,386.04276,25.416666
9/9/2019 2:00:00 AM,242.95174,9.86658,19.544365,54.665894,3.9
9/9/2019 3:00:00 AM,0,10.069753,18.941372,0,0
9/9/2019 4:00:00 AM,0,10.050274,18.76667,0,0
9/9/2019 5:00:00 AM,261.6899,9.84097,18.586979,184.32849,12.333333
9/9/2019 6:00:00 AM,284.73502,9.807179,18.172523,404.23468,25.916666
9/9/2019 7:00:00 AM,1409.0627,9.70314,19.057892,2075.0916,60
9/9/2019 8:00:00 AM,1289.2876,9.709356,19.781473,1974.7842,60
9/9/2019 9:00:00 AM,1137.0073,9.68799,20.566906,1851.2175,60
9/9/2019 10:00:00 AM,1615.4832,9.866654,22.801027,2270.867,60
9/9/2019 11:00:00 AM,1585.6646,9.830969,23.860125,2242.0542,60
9/9/2019 12:00:00 PM,1573.4647,10.105627,24.367855,2263.3252,60
9/9/2019 1:00:00 PM,1176.8187,10.15881,24.306473,1910.6229,60
9/9/2019 2:00:00 PM,997.2983,10.144775,24.461502,1724.3073,60
9/9/2019 3:00:00 PM,1547.8391,10.027476,24.328775,2235.9436,60
9/9/2019 4:00:00 PM,637.68994,10.260125,24.684769,1383.7941,60
9/9/2019 5:00:00 PM,1394.404,10.172402,23.480513,2116.8557,60
9/9/2019 6:00:00 PM,933.0784,10.156158,23.063953,1656.0696,60
9/9/2019 7:00:00 PM,1281.0919,10.233785,21.790403,2007.0048,60
9/9/2019 8:00:00 PM,1597.359,10.080979,20.71074,2292.2344,60
9/9/2019 9:00:00 PM,1637.2649,10.227161,20.47543,2338.71,60
9/9/2019 10:00:00 PM,1074.6327,10.303552,20.092505,1809.5343,60
9/9/2019 11:00:00 PM,362.24234,10.231841,19.210459,1079.4202,59.333332
9/10/2019 12:00:00 AM,265.3708,10.18449,18.464666,553.40063,36.6
9/10/2019 1:00:00 AM,254.34663,10.027825,15.983007,196.47023,13.066667
9/10/2019 2:00:00 AM,256.5906,9.950016,14.185085,173.92088,11.633333
9/10/2019 3:00:00 AM,0,10.159116,12.1737795,0,0
9/10/2019 4:00:00 AM,274.4693,10.042595,12.23266,157.0577,9.916667
9/10/2019 5:00:00 AM,252.10194,9.913995,14.6316185,49.08052,3.3833334
9/10/2019 6:00:00 AM,258.73468,9.9838295,14.40667,460.8539,30.666666
9/10/2019 7:00:00 AM,1186.3236,9.8867,17.56359,1874.6384,60
9/10/2019 8:00:00 AM,1637.902,9.821611,19.100836,2295.855,60
9/10/2019 9:00:00 AM,1334.3407,9.855754,20.586185,2030.2748,60
9/10/2019 10:00:00 AM,1624.2913,9.980753,21.922325,2293.7266,60
9/10/2019 11:00:00 AM,1444.6056,10.08144,22.639303,2153.6284,60
9/10/2019 12:00:00 PM,1494.3677,10.306414,23.0754,2223.9365,60
9/10/2019 1:00:00 PM,980.4751,10.276865,23.792707,1718.4808,60
9/10/2019 2:00:00 PM,654.7119,10.3248205,24.042017,1369.6797,60
9/10/2019 3:00:00 PM,1311.9967,10.182524,23.359892,2047.0734,60
9/10/2019 4:00:00 PM,581.024,10.294049,23.659698,1315.9775,60
9/10/2019 5:00:00 PM,1520.1431,10.22894,22.521864,2245.8865,60
9/10/2019 6:00:00 PM,735.11206,10.272471,22.566046,1475.2623,60
9/10/2019 7:00:00 PM,1149.5874,10.249214,21.232704,1897.3395,60
9/10/2019 8:00:00 PM,1594.8586,10.230682,20.327766,2309.5085,60
9/10/2019 9:00:00 PM,1605.4933,10.311646,19.786005,2328.779,60
9/10/2019 10:00:00 PM,1061.316,9.969303,19.186804,1775.8938,60
9/10/2019 11:00:00 PM,297.42743,10.017916,18.499945,858.59546,53.516666
9/11/2019 12:00:00 AM,217.20007,9.97452,17.6943,422.49188,31.733334
9/11/2019 1:00:00 AM,258.83673,10.017603,16.941156,342.66464,22.85
9/11/2019 2:00:00 AM,0,10.048439,13.678879,0,0
9/11/2019 3:00:00 AM,329.3935,10.022341,14.985424,274.90594,16.083334
9/11/2019 4:00:00 AM,0,10.038669,13.516445,0,0
9/11/2019 5:00:00 AM,0,10.121471,12.362219,0,0
9/11/2019 6:00:00 AM,424.6138,10.044334,15.602817,516.23785,26.533333
9/11/2019 7:00:00 AM,1517.048,9.924241,18.677624,2214.8853,60
9/11/2019 8:00:00 AM,1168.4802,9.99956,19.444069,1879.8491,60
9/11/2019 9:00:00 AM,857.1536,10.018504,20.59433,1565.7992,60
9/11/2019 10:00:00 AM,1468.1249,11.097669,22.487442,2298.1294,60
9/11/2019 11:00:00 AM,1406.8851,11.168158,23.454184,2256.6897,60
9/11/2019 12:00:00 PM,1396.75,10.509541,23.917498,2173.7583,60
9/11/2019 1:00:00 PM,1078.2104,10.557442,24.28004,1853.6393,60
9/11/2019 2:00:00 PM,694.5958,10.575332,24.80596,1456.5831,60
9/11/2019 3:00:00 PM,754.3508,10.419282,24.677944,1502.3411,60
9/11/2019 4:00:00 PM,1090.0875,10.594569,23.817411,1872.4603,60
9/11/2019 5:00:00 PM,1434.9514,10.591212,23.13068,2219.1392,60
9/11/2019 6:00:00 PM,870.39667,10.431711,22.831907,1635.5308,60
9/11/2019 7:00:00 PM,1472.5131,10.643757,21.603151,2215.3645,60
9/11/2019 8:00:00 PM,1399.8911,11.019443,20.791655,2239.2063,60
9/11/2019 9:00:00 PM,1438.4246,10.859116,20.463243,2224.2864,59.333332
9/11/2019 10:00:00 PM,674.5581,9.404861,19.320673,1270.8135,58.383335
9/11/2019 11:00:00 PM,340.57492,9.268309,18.557621,935.9274,57.65
9/12/2019 12:00:00 AM,251.3146,9.24652,17.861204,520.91486,38.083332
9/12/2019 1:00:00 AM,225.05643,9.257654,16.842184,374.42386,29.45
9/12/2019 2:00:00 AM,271.6087,9.260912,16.036915,176.15977,12.35
9/12/2019 3:00:00 AM,212.58049,9.256334,15.145335,196.74376,16
9/12/2019 4:00:00 AM,0,9.394577,13.800599,0,0
9/12/2019 5:00:00 AM,321.8556,9.264141,14.957328,268.63843,16.616667
9/12/2019 6:00:00 AM,382.47076,10.249527,16.311197,515.329,28.766666
9/12/2019 7:00:00 AM,1554.6875,10.0599985,18.328506,2260.6765,60
9/12/2019 8:00:00 AM,1533.7749,10.077226,19.289186,2247.7366,60
9/12/2019 9:00:00 AM,1383.3026,10.018649,20.739435,2111.0586,60
9/12/2019 10:00:00 AM,1380.2501,11.002159,22.539875,2174.5886,60
9/12/2019 11:00:00 AM,1192.212,11.132543,23.681076,2023.6398,60
9/12/2019 12:00:00 PM,1077.2543,11.165847,24.554256,1918.8741,60
9/12/2019 1:00:00 PM,680.09625,11.197638,25.600113,1509.6902,60
9/12/2019 2:00:00 PM,653.543,11.20173,25.561512,1427.6703,57.816666
9/12/2019 3:00:00 PM,737.71686,11.117532,25.228605,1546.8438,60
9/12/2019 4:00:00 PM,914.8791,11.0325365,24.52046,1694.7438,60
9/12/2019 5:00:00 PM,736.59845,10.9612255,24.305151,1511.8236,60
9/12/2019 6:00:00 PM,1352.4595,10.804853,23.037973,2165.8518,60
